review_ID,business_ID,business_name,business_category,review_live_days,review_message,review_rating,review_status,review_warmup_prior,review_notes,review_created_date,review_removed_date,cleaned_review
3c255f69-c03f-4f22-8e53-fd9873acc669,9b33eace-360b-415d-831e-da563eab583e,Hungry Jack's Burgers Beak House,Other,1.0,"Friendly staff and good food, will be back to try more dishes",4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),Not visible as of 04/06/24 9:45AM PHT",2024-04-25T00:00:00.000Z,2024-11-18T03:09:14.000Z,friendly staff good food back try dish
4272e978-6d1b-444a-bec3-74073b63d73a,b5656b53-fb80-4c48-b470-fd5b8448ece7,Origin Kebabs Victoria Point,Other,209.0,It was okay,3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:29AM PHT",2024-04-25T00:00:00.000Z,,okay
5062791c-3f26-44ad-85ef-9399bb848f7b,2ce551da-c71f-4e64-a653-426e3b040040,KFC Booval,Other,209.0,One of the decent branches of KFC. Food was good and staff were friendly,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:29AM PHT",2024-04-25T00:00:00.000Z,,one decent branch kfc food good staff friendly
5974e5fa-ea66-4146-b2b6-72d768add69e,5f2be01c-cac3-4f6b-9ce9-e3ae6f5a8ce6,Captain Nemo's,Other,209.0,Really good food for its price. Will recommend!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:29AM PHT",2024-04-25T00:00:00.000Z,,really good food price recommend
89b8326a-a7e8-428d-a29e-5020e99b641a,1bf47373-9e6f-4688-9628-8568f6abfb5b,Elite Fencing Redcliffe,LG,209.0,"Great service from Frank and everyone from Elite Fencing Redcliffe. They were quick to respond, the installation went smoothly, and the new glass pool fence looks fantastic.",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:09PM PHT",2024-04-25T00:00:00.000Z,,great service frank everyone elite fencing redcliffe quick respond installation went smoothly new glass pool fence look fantastic
959b68a9-d7c6-4b74-b064-cb0a879163b3,192e378b-04d8-44f0-9d68-c17b260a83e4,Precision Decking Hobart,LG,209.0,Absolutely love our new deck from Precision Decking Hobart! The team was super helpful and the final result is just beautiful. Huge thanks to Paul and his team!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:09PM PHT",2024-04-25T00:00:00.000Z,,absolutely love new deck precision decking hobart team super helpful final result beautiful huge thanks paul team
6aa6e93a-23ad-43aa-aa57-3b767f8aa650,c7bf95ec-64eb-4922-9d91-d45af34fcf22,McDonald's Springwood,Other,1.0,Orders take too long and it still gets wrong,2.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),Not visible as of 04/06/24 9:45AM PHT",2024-04-25T00:00:00.000Z,2024-11-18T03:09:20.000Z,order take long still get wrong
7b76d25e-3d33-4935-b527-3b13e6fbdddc,7b48ad5a-5586-4844-a921-c5985054e7f9,KFC Springfield Parkway,Other,209.0,It can use some improvements,2.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:29AM PHT",2024-04-25T00:00:00.000Z,,use improvement
bdb3c8fb-c5e0-430f-bcdb-aa80740a004c,3ac86586-04e3-4dc4-a103-b2ec8132cffd,Lifestyle Fencing Hobart,LG,1.0,"Really happy with Lifestyle Fencing Hobart. The crew was friendly and they did a great job, even though it took a bit longer to get started than expected.",4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.",removed as of 04/06/2024 3:09PM PHT,2024-04-25T00:00:00.000Z,2024-11-18T03:09:21.000Z,really happy lifestyle fencing hobart crew friendly great job even though took bit longer get started expected
cb99c523-4e66-49de-b058-c41015a01c9e,6a1f4391-ab46-4cf0-9058-bcd48bd087bf,Domino's Pizza Everton Park,Other,209.0,"Got my orders wrong the first time, but got it right after. Hopefully my next visit would be better",3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:29AM PHT",2024-04-25T00:00:00.000Z,,got order wrong first time got right hopefully next visit would better
01a1487a-274b-4c37-a28b-a923b6252b8f,0012d669-5ba1-4042-bff7-bcac579477c8,Daylom & Vovo Upholstery Sydney,Client,209.0,"They did a great job on our old sofa, it looks like brand new! It was a bit pricey, but the quality is there, and everyone was really nice.",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:09PM PHT",2024-04-25T00:00:00.000Z,,great job old sofa look like brand new bit pricey quality everyone really nice
02a93670-1565-4ad6-88ed-c8902bbd45e0,867a2e7b-805f-4556-9d56-cc4972dd191e,Total Fencing Newcastle,LG,1.0,"Great experience with Josh and his team. They were quick to install, used top-quality materials, and the whole team was really professional.",5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.",removed as of 04/06/2024 3:12PM PHT,2024-04-25T00:00:00.000Z,2024-11-18T03:09:25.000Z,great experience josh team quick install used topquality material whole team really professional
0d7d8af0-08f6-4559-b224-a0d2e0021d8b,e9235c9e-48ef-4181-9f61-e2e5824c636c,Pita Pit Adelaide St,Other,209.0,"Its worth trying, good food and service",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:29AM PHT",2024-04-25T00:00:00.000Z,,worth trying good food service
fecd661c-2c8f-46a0-be37-d9703554df26,8a96df10-5bd9-4b6a-9f5d-19d92ed5ea58,KFC Calamvale,Other,209.0,"It's good enough for some quick bite, still worth the try",3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:29AM PHT",2024-04-25T00:00:00.000Z,,good enough quick bite still worth try
dcca8ef0-01d7-44ed-9a7d-118d793a86b0,c311cfa0-ca16-44c9-8a4e-28d9c71f394c,Elite Fencing Tweed Heads,LG,1.0,They were very accommodating and quick in getting the job done,5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.",removed as of 04/06/2024 3:12PM PHT,2024-04-26T00:00:00.000Z,2024-11-18T03:09:38.000Z,accommodating quick getting job done
472c175e-d798-457b-9f65-346c03569222,5225cbf9-ff12-4f68-a7f8-15e3c216733a,Absolute Fencing Campbelltown,LG,1.0,One of the best fence builders here at Campbelltown,5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.",removed as of 04/06/2024 3:12PM PHT,2024-04-26T00:00:00.000Z,2024-11-18T03:09:45.000Z,one best fence builder campbelltown
54dfad36-d94d-4862-b15b-fcc145b2ee9e,95d6fbe4-7bf7-4b4d-808b-22c8a2b666b6,A1 Fencing Townsville,LG,1.0,"The team reached out right after, letting me know how they can help me out. They were professional in handling the situation.",4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.",removed as of 04/06/2024 3:12PM PHT,2024-04-26T00:00:00.000Z,2024-11-18T03:09:47.000Z,team reached right letting know help professional handling situation
91922782-0fc7-44b2-8475-02e7552654ce,f29213b9-6583-4a75-8aba-342f9674bb5c,Jackpot Express,Other,208.0,Got our orders wrong,2.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-26T00:00:00.000Z,,got order wrong
9a8f4bc9-da8f-4a6b-98a1-8e9f7684a2c7,b79abab3-1664-4ab3-8007-52b6acb755a5,Absolute Fencing Rockhampton,LG,208.0,Good customer service and quick in finishing the job.,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:12PM PHT",2024-04-26T00:00:00.000Z,,good customer service quick finishing job
a59f6abe-306c-42e9-896e-97d48c6c144e,7417d9ce-6f22-484b-bfb3-621f28918c38,Origin Kebabs Bundamba,Other,208.0,Rich and authentic taste indeed,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-26T00:00:00.000Z,,rich authentic taste indeed
0ad0fd5e-40db-4aa8-8aac-0de6fbe38ed8,7f13266d-29e5-4f91-aa50-193c66b84d33,Red Rooster Queens Plaza Foodcourt,Other,208.0,"Quality of food is great, really enjoyed our orders here",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-26T00:00:00.000Z,,quality food great really enjoyed order
b22d17a0-e6cb-46ae-a7d1-e28c663cd357,0b95e9f9-a12b-40e8-a861-4efebb9f39b5,A1 Concreters Maitland,LG,1.0,Happy that they were able to solve my problem quickly,5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.",removed as of 04/06/2024 3:12PM PHT,2024-04-26T00:00:00.000Z,2024-11-18T03:09:32.000Z,happy able solve problem quickly
c401714b-7303-4fbf-85bd-ded6f41d297a,5d8c3c12-40d9-4bc2-962f-3b0107f53237,Oriental Kitchen,Other,208.0,Some dishes are good but some needs improvement,3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-26T00:00:00.000Z,,dish good need improvement
ce8399b6-092b-40e7-92a0-4a53b55589ed,467be03e-ae21-4dce-9917-830f1589d768,House of Fu,Other,1.0,"One of the best Chinese food i've had, really recommend this to my family and friends",4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),Not visible as of 04/06/24 9:45AM PHT",2024-04-26T00:00:00.000Z,2024-11-18T03:09:35.000Z,one best chinese food ive really recommend family friend
d4785517-aee1-4e9d-a72f-6de7917ec785,9aa710e4-a694-4d8a-9db1-d5d7cec8993c,Hungry Jack's Burgers Herston,Other,1.0,Needs improvement,1.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),Not visible as of 04/06/24 9:45AM PHT",2024-04-26T00:00:00.000Z,2024-11-18T03:09:36.000Z,need improvement
c13bfcbc-bb9d-4c7b-ab5a-b900b23b333d,5225cbf9-ff12-4f68-a7f8-15e3c216733a,Absolute Fencing Campbelltown,LG,206.0,Absolute Fencing Campbelltown provided excellent service. The installation was quick and the team was extremely courteous. A great choice if you need durable fencing services here in Campbelltown!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-28T00:00:00.000Z,,absolute fencing campbelltown provided excellent service installation quick team extremely courteous great choice need durable fencing service campbelltown
c9dffc8e-be3e-4f0a-b7f9-974c5eb0fe09,0012d669-5ba1-4042-bff7-bcac579477c8,Daylom & Vovo Upholstery Sydney,Client,206.0,Superb craftsmanship from Daylom & Vovo Upholstery Sydney. They transformed our old furniture into stunning pieces. Fantastic service and attention to detail! Definitely recommend them!,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-28T00:00:00.000Z,,superb craftsmanship daylom vovo upholstery sydney transformed old furniture stunning piece fantastic service attention detail definitely recommend
d1f4d4d4-be54-4fe8-9bfa-e67871540acf,adde456a-85a9-495b-8a1a-643a5f0ab6a1,Lifestyle Fencing Melton,LG,1.0,They did an awesome job in installing my new pool fence. Now it feels safe and secured thanks to these guys.,5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.",removed as of 04/06/2024 3:12PM PHT,2024-04-28T00:00:00.000Z,2024-11-18T03:10:11.000Z,awesome job installing new pool fence feel safe secured thanks guy
d67c58c8-98ea-4189-87c6-1be74132f3d3,51dc6c71-53a4-4f5e-9262-aaa6787a44d8,Domino's Pizza Queen St (qld),Other,206.0,"Definitely one of my go-to pizzas, its delicious and filling",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-28T00:00:00.000Z,,definitely one goto pizza delicious filling
2f00efeb-8538-4b57-9261-06a31b1489b8,02090fef-055c-4779-bead-d4ff4897822a,KFC Wynnum,Other,206.0,Everything needs improvement,1.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-28T00:00:00.000Z,,everything need improvement
412e0a15-76ec-4fe4-b291-a1b590b472ad,5225cbf9-ff12-4f68-a7f8-15e3c216733a,Absolute Fencing Campbelltown,LG,1.0,"They were easy to talk to, and they did our fence replacement quickly. Really impressed!",5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.",removed as of 04/06/2024 3:18PM PHT,2024-04-28T00:00:00.000Z,2024-11-18T03:10:14.000Z,easy talk fence replacement quickly really impressed
54940ef6-e252-4349-aab6-eb2675b3fd1e,9f2fd132-66b0-41bb-9200-a92ff4b858ce,Daylom & Vovo Upholstery Hornsby,Client,206.0,They are very reliable and efficient!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:12PM PHT",2024-04-28T00:00:00.000Z,,reliable efficient
75b882be-3915-4752-ad61-74c53c6a3d70,7fdc36ff-bf31-42ff-821a-6ce17cb97d3d,McDonald's Queen Street,Other,206.0,"Its just okay, nothing special",3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-28T00:00:00.000Z,,okay nothing special
e363f610-cf05-47e6-b5be-6f7016eb7dfb,ca895658-fb16-436c-bdc6-93b702882eca,Grill'd Toowong,Other,206.0,"I recommend this, really good food and service",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-28T00:00:00.000Z,,recommend really good food service
e5f6813b-a479-4590-852f-18487b94c515,c311cfa0-ca16-44c9-8a4e-28d9c71f394c,Elite Fencing Tweed Heads,LG,206.0,"Thrilled with the new fence from this team. The crew was efficient, and the final result enhances our property's privacy and aesthetic. Great job!",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-28T00:00:00.000Z,,thrilled new fence team crew efficient final result enhances property privacy aesthetic great job
e975c844-b25f-4813-a931-9494dd3c43b1,9dae4936-e77d-4e12-8d5a-aa149dc40e9b,Elite Fencing Werribee,LG,206.0,"Quick and reliable, they were also easy to talk to. Recommend them!",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-28T00:00:00.000Z,,quick reliable also easy talk recommend
ec495c48-c42a-4950-af62-53d2bbd4ef35,28db6c4a-598b-4bc7-b5c8-440ea6d82eeb,"Brooklyn Depot, Southbank, Brisbane",Other,206.0,"Their mac and cheese are the best, i'll absolutely be back to try more dishes",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-28T00:00:00.000Z,,mac cheese best ill absolutely back try dish
f5347866-435d-41cb-a60e-a0925017bcb3,9dae4936-e77d-4e12-8d5a-aa149dc40e9b,Elite Fencing Werribee,LG,206.0,Elite Fencing Werribee exceeded expectations! Their team was professional and the fence quality is top-notch. Highly recommend for anyone in need of reliable fencing solutions. Big thanks to Frank and everyone from the team!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:18PM PHT",2024-04-28T00:00:00.000Z,,elite fencing werribee exceeded expectation team professional fence quality topnotch highly recommend anyone need reliable fencing solution big thanks frank everyone team
f9f15392-1a93-4be4-b7f3-8de41d74528e,20198ace-bdc8-41dc-8210-d0277968064d,McDonald's Mitchelton,Other,206.0,"It took so long before I got my orders, and it was still wrong",2.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-28T00:00:00.000Z,,took long got order still wrong
2937e5de-8cf8-445b-959f-f253075860fd,da200084-8342-4d44-bf44-03d9204c7b3a,McDonald's Annerley,Other,206.0,"Service is quick and food is fresh and good, better than other branches",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-28T00:00:00.000Z,,service quick food fresh good better branch
8b9fa447-0ac2-4afd-98bb-68ebe75ccfd5,3e1e220d-9054-4613-bf42-2405e7434755,Graceville Seafoods,Other,206.0,"Fresh and yummy, it's worth visiting and trying!",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-28T00:00:00.000Z,,fresh yummy worth visiting trying
9eea8c4c-d8af-460e-8473-c2fd7bad31e0,c288518d-5372-4a58-9259-0b70e5ac94d3,Daylom & Vovo Upholstery Brookvale,Client,1.0,"They get the job done earlier than expected, big thumbs up!",4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.",removed as of 04/06/2024 3:12PM PHT,2024-04-28T00:00:00.000Z,2024-11-18T03:09:56.000Z,get job done earlier expected big thumb
ad1ac5af-4c0f-4525-bb03-f1914dd54a3d,b76651ec-44cf-446a-a051-dd6fab6b9645,Oporto - Fortitude Valley,Other,206.0,"Really good food and service from them, definitely enjoyed my orders",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-28T00:00:00.000Z,,really good food service definitely enjoyed order
9b94e109-3242-4fa4-aeb0-18dcce403f14,c311cfa0-ca16-44c9-8a4e-28d9c71f394c,Elite Fencing Tweed Heads,LG,205.0,"The team was accommodating, and everyone was very professional.",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-29T00:00:00.000Z,,team accommodating everyone professional
a1b9c5c0-18e9-4ba5-8368-37808a49cab0,9dae4936-e77d-4e12-8d5a-aa149dc40e9b,Elite Fencing Werribee,LG,205.0,"Thanks to Frank and his team for our newly replaced timber fence, they were quick and professional, so I definitely recommend them if you need some fencing work done.",5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-29T00:00:00.000Z,,thanks frank team newly replaced timber fence quick professional definitely recommend need fencing work done
7e59e910-5ffb-4aff-b62c-adb792251831,7f13266d-29e5-4f91-aa50-193c66b84d33,Red Rooster Queens Plaza Foodcourt,Other,205.0,Got my orders quickly and it was good,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-29T00:00:00.000Z,,got order quickly good
b4cc6db0-8b91-4721-abbc-80834dd37ab7,5225cbf9-ff12-4f68-a7f8-15e3c216733a,Absolute Fencing Campbelltown,LG,205.0,Thanks to Adrian and the whole Absolute Fencing Campbelltown team for accommodating my inquiries and making sure everything went smoothly. Enjoying my new Colorbond fence thanks to these guys.,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-29T00:00:00.000Z,,thanks adrian whole absolute fencing campbelltown team accommodating inquiry making sure everything went smoothly enjoying new colorbond fence thanks guy
d8d798ed-e62b-496b-a551-f5fff641fee5,7d4b3ccd-ee98-451e-a4bd-018444a33824,Subway,Other,205.0,"Food was good, but the service was great. Staff were really accommodating and attentive.",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-29T00:00:00.000Z,,food good service great staff really accommodating attentive
364d708f-2a1d-4408-a3e7-07e909446787,c311cfa0-ca16-44c9-8a4e-28d9c71f394c,Elite Fencing Tweed Heads,LG,205.0,Highly recommend them for fence works at Tweed Heads,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-29T00:00:00.000Z,,highly recommend fence work tweed head
40ae913d-0a07-4b5f-aa3b-dd25520c1ae6,4592b49d-f265-4f6e-9417-3c4e0187d348,Teppanyaki Time,Other,205.0,"Things needs to be improved, in all aspects",3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-29T00:00:00.000Z,,thing need improved aspect
42fcd99d-0441-4483-a156-3a007e4d305c,864e4895-6273-4b45-8bf3-ab73f86d8d8c,McDonald's,Other,205.0,Better than the other branches i've been to,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-29T00:00:00.000Z,,better branch ive
209f219c-a913-4419-ab72-73abab4208e9,70e6aa31-4f2f-484c-aac4-0e05a0295de8,Origin Kebabs,Other,205.0,Authentic and delicious,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-29T00:00:00.000Z,,authentic delicious
e3174479-9e97-4fb4-9789-6e3fa3be837c,c8a07f04-540d-424c-b470-36da468d9416,Nando's Southbank,Other,205.0,"Good for some quick bite, but things could be better",3.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:45AM PHT",2024-04-29T00:00:00.000Z,,good quick bite thing could better
f1dff4aa-64dd-4ae1-97a6-70b830baa15e,0012d669-5ba1-4042-bff7-bcac579477c8,Daylom & Vovo Upholstery Sydney,Client,205.0,"They reached out after, and made sure everything was resolved. Handled it pretty well.",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-29T00:00:00.000Z,,reached made sure everything resolved handled pretty well
f3cab0dd-1ecd-4a68-b464-7e19e5a2283c,0012d669-5ba1-4042-bff7-bcac579477c8,Daylom & Vovo Upholstery Sydney,Client,205.0,Daniel and Cass were very accommodating. Their team also fixed our couch earlier than expected which is a plus.,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","this showed immediately. double checked by refreshing. went back after a week to check status.
Visible as of 04/06/2024 3:20PM PHT",2024-04-29T00:00:00.000Z,,daniel cass accommodating team also fixed couch earlier expected plus
e268ec3c-7f8f-476c-9f10-a4de8f4d563a,f05b42f1-c45d-496e-8c80-30d8e6513221,Ramsay Pharmacy Queen Street Mall,Other,1.0,Definitely needs improvement.,3.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),Not visible as of 04/06/24 9:55AM PHT",2024-05-07T00:00:00.000Z,2024-11-18T03:10:50.000Z,definitely need improvement
e5023b90-1d40-450f-baf2-435949b01e16,ae27dc43-3415-424d-8e49-8358d1213e5f,Computer Alliance,Other,197.0,Just bought my new computer with these guys. They got me the best deal that is fit for my budget! Thumbs up,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 10:00AM PHT",2024-05-07T00:00:00.000Z,,bought new computer guy got best deal fit budget thumb
e56240bf-dec3-45d5-94a2-901e9117bad1,c301817d-00ff-460d-8c29-8011b8017c04,EB Games - Myer Centre,Other,197.0,Just bought my brand new PS5 here for my sibling! I am very happy with my purchase,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:51AM PHT",2024-05-07T00:00:00.000Z,,bought brand new p sibling happy purchase
e73cf4e6-bb2e-40d3-a6f9-eb626e707e34,db4f27a5-97ab-4d87-bee3-f4bfd837ee76,Evo Cafe,Other,1.0,I love the coffee here especially the ambience of the place!,4.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),Not visible as of 04/06/24 9:57AM PHT",2024-05-07T00:00:00.000Z,2024-11-18T03:11:11.000Z,love coffee especially ambience place
e73de173-c2db-4f70-8566-85987dfea0a8,1f824d55-9058-43cb-9447-1ef81883eba3,Brisbane Computer Fix - Indooroopilly,Other,197.0,Got my computer fixed by these guys I thought my pc was a goner THANKS!!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:57AM PHT",2024-05-07T00:00:00.000Z,,got computer fixed guy thought pc goner thanks
e776af7c-aa81-4b6e-94de-67b5bb1f315b,154520e5-c6f0-463f-a4f7-9025993cd249,Vanilla Zulu Culinary Adventures | Cooking School & Team Building Facility,Other,197.0,Probably the best cooking school I've been to. I learned a lot from the chefs!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:57AM PHT",2024-05-07T00:00:00.000Z,,probably best cooking school ive learned lot chef
ee450e7b-d655-4f66-bdd0-b04180d0e610,3e1e220d-9054-4613-bf42-2405e7434755,Graceville Seafoods,Other,1.0,Really good seafood dishes here!,5.0,Removed,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),Not visible as of 04/06/24 9:48AM PHT",2024-05-07T00:00:00.000Z,2024-11-18T03:11:16.000Z,really good seafood dish
b8a24546-6e47-41fc-8121-cd7237f942eb,78c4ac9e-a2c6-4cce-88ca-92a6220b56e7,JD Sports,Other,197.0,I found the shoes that were a perfect fit for me thanks to the accommodating staff,4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:57AM PHT",2024-05-07T00:00:00.000Z,,found shoe perfect fit thanks accommodating staff
be9e4a57-4ec9-4d3d-8a60-c2aa7f9bc990,45befc2d-3556-4651-81a9-7ef0d2e8a071,Downfall Creek Dog Park,Other,197.0,"Really huge park for our furbabies, they definitely enjoyed running here!",4.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:48AM PHT",2024-05-07T00:00:00.000Z,,really huge park furbabies definitely enjoyed running
c044148b-c163-4bdd-a978-6c577f83931c,47f4f550-5650-48d3-ac28-30da51786bf8,McDonald's Brunswick Street Mall,Other,197.0,It's quite disappointing. Hopefully they improve things,2.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:48AM PHT",2024-05-07T00:00:00.000Z,,quite disappointing hopefully improve thing
ca25e6a0-dee1-425e-aa4c-1a79235efad4,f96ab28f-5328-44d0-add1-86df222da9dd,CrossFit Coorparoo,Other,197.0,Gym community is pure AMAZING. Everyone was friendly and supportive. Love it here!,5.0,Live,"visited other websites, checked the location and prior reviews, before leaving review.","showed immediately (via incognito + refresh),visible as of 04/06/24 9:57AM PHT",2024-05-07T00:00:00.000Z,,gym community pure amazing everyone friendly supportive love
